Case,Modality,Feature Class,Feature Name,Value
HGG_Patient3,T2,original,LargeAreaHighGrayLevelEmphasis,434661.58995584986
HGG_Patient3,T2,original,LargeAreaLowGrayLevelEmphasis,0.3607981021073458
HGG_Patient3,T2,original,LowGrayLevelZoneEmphasis,0.0018802632155058452
HGG_Patient3,T2,original,SizeZoneNonUniformity,1186.0717439293599
HGG_Patient3,T2,original,SizeZoneNonUniformityNormalized,0.3272824900467328
HGG_Patient3,T2,original,SmallAreaEmphasis,0.5926487494921752
HGG_Patient3,T2,original,SmallAreaHighGrayLevelEmphasis,492.08887526186203
HGG_Patient3,T2,original,SmallAreaLowGrayLevelEmphasis,0.0012910110267623648
HGG_Patient3,T2,original,ZoneEntropy,7.051903622227274
HGG_Patient3,T2,original,ZonePercentage,0.22081403850840847
HGG_Patient3,T2,original,ZoneVariance,365.92743252001617
HGG_Patient3,T2,original,Busyness,0.4287540568038026
HGG_Patient3,T2,original,Coarseness,0.0012306175835525943
HGG_Patient3,T2,original,Complexity,1298.1478324325417
HGG_Patient3,T2,original,Contrast,0.03754868743174729
HGG_Patient3,T2,original,Strength,1.3341647869220936
LGG_Patient1,Flair,original,Elongation,0.7021763612720762
LGG_Patient1,Flair,original,Flatness,0.605063382099023
LGG_Patient1,Flair,original,LeastAxisLength,35.28015432997122
LGG_Patient1,Flair,original,MajorAxisLength,58.30819608944268
LGG_Patient1,Flair,original,Maximum2DDiameterColumn,52.61178575186362
LGG_Patient1,Flair,original,Maximum2DDiameterRow,47.41307836451879
LGG_Patient1,Flair,original,Maximum2DDiameterSlice,55.44366510251645
LGG_Patient1,Flair,original,Maximum3DDiameter,57.52390807307862
LGG_Patient1,Flair,original,MeshVolume,20997.791666666668
LGG_Patient1,Flair,original,MinorAxisLength,40.94263696242357
LGG_Patient1,Flair,original,Sphericity,0.29407395191238317
LGG_Patient1,Flair,original,SurfaceArea,12516.319718214627
LGG_Patient1,Flair,original,SurfaceVolumeRatio,0.5960779074727125
LGG_Patient1,Flair,original,VoxelVolume,21279.0
LGG_Patient1,Flair,original,10Percentile,271.0
LGG_Patient1,Flair,original,90Percentile,460.0
LGG_Patient1,Flair,original,Energy,2724535840.0
LGG_Patient1,Flair,original,Entropy,3.643358015417957
LGG_Patient1,Flair,original,InterquartileRange,102.0
LGG_Patient1,Flair,original,Kurtosis,5.7342758346164295
LGG_Patient1,Flair,original,Maximum,555.0
LGG_Patient1,Flair,original,MeanAbsoluteDeviation,65.29385595217956
LGG_Patient1,Flair,original,Mean,346.42539593025987
LGG_Patient1,Flair,original,Median,341.0
LGG_Patient1,Flair,original,Minimum,0.0
LGG_Patient1,Flair,original,Range,555.0
LGG_Patient1,Flair,original,RobustMeanAbsoluteDeviation,42.620275125116336
LGG_Patient1,Flair,original,RootMeanSquared,357.82497971086383
LGG_Patient1,Flair,original,Skewness,-0.98167636851268
LGG_Patient1,Flair,original,TotalEnergy,2724535840.0
LGG_Patient1,Flair,original,Uniformity,0.10043229394414867
LGG_Patient1,Flair,original,Variance,8028.161159642808
LGG_Patient1,Flair,original,Autocorrelation,212.52589088153897
LGG_Patient1,Flair,original,ClusterProminence,9657.88330436603
LGG_Patient1,Flair,original,ClusterShade,-204.6000346946704
LGG_Patient1,Flair,original,ClusterTendency,41.37426332592361
LGG_Patient1,Flair,original,Contrast,3.505384841110218
LGG_Patient1,Flair,original,Correlation,0.8424717899407292
LGG_Patient1,Flair,original,DifferenceAverage,1.1361011762210353
LGG_Patient1,Flair,original,DifferenceEntropy,2.034482796505282
LGG_Patient1,Flair,original,DifferenceVariance,2.1661495178199073
LGG_Patient1,Flair,original,Id,0.6322519968467392
LGG_Patient1,Flair,original,Idm,0.5993133047815559
LGG_Patient1,Flair,original,Idmn,0.9938246480901547
LGG_Patient1,Flair,original,Idn,0.9560589157349214
LGG_Patient1,Flair,original,Imc1,-0.3068348742321996
LGG_Patient1,Flair,original,Imc2,0.9329791852133293
LGG_Patient1,Flair,original,InverseVariance,0.42133397184792754
LGG_Patient1,Flair,original,JointAverage,14.249832492928997
LGG_Patient1,Flair,original,JointEnergy,0.0310301603839521
LGG_Patient1,Flair,original,JointEntropy,5.993379419131572
LGG_Patient1,Flair,original,MCC,0.8598877975573198
LGG_Patient1,Flair,original,MaximumProbability,0.09489773467438414
LGG_Patient1,Flair,original,SumAverage,28.499664985857997
LGG_Patient1,Flair,original,SumEntropy,4.496501076065538
LGG_Patient1,Flair,original,SumSquares,11.219912041758457
LGG_Patient1,Flair,original,DependenceEntropy,7.679983099250513
LGG_Patient1,Flair,original,DependenceNonUniformity,1211.511396212228
LGG_Patient1,Flair,original,DependenceNonUniformityNormalized,0.05693460201194737
LGG_Patient1,Flair,original,DependenceVariance,32.83377673957036
LGG_Patient1,Flair,original,GrayLevelNonUniformity,2137.098782837539
LGG_Patient1,Flair,original,GrayLevelVariance,12.761603722415815
LGG_Patient1,Flair,original,HighGrayLevelEmphasis,219.67709948775789
LGG_Patient1,Flair,original,LargeDependenceEmphasis,113.31016495136049
LGG_Patient1,Flair,original,LargeDependenceHighGrayLevelEmphasis,22449.74167019127
LGG_Patient1,Flair,original,LargeDependenceLowGrayLevelEmphasis,2.73940754617913
LGG_Patient1,Flair,original,LowGrayLevelEmphasis,0.020921737570401888
LGG_Patient1,Flair,original,SmallDependenceEmphasis,0.0673478251512989
LGG_Patient1,Flair,original,SmallDependenceHighGrayLevelEmphasis,13.304849257075933
LGG_Patient1,Flair,original,SmallDependenceLowGrayLevelEmphasis,0.0012086538441541668
LGG_Patient1,Flair,original,GrayLevelNonUniformity,1330.3613651416465
LGG_Patient1,Flair,original,GrayLevelNonUniformityNormalized,0.09009463001641224
LGG_Patient1,Flair,original,GrayLevelVariance,13.884143130579055
LGG_Patient1,Flair,original,HighGrayLevelRunEmphasis,224.18802291576793
LGG_Patient1,Flair,original,LongRunEmphasis,3.192814391904728
LGG_Patient1,Flair,original,LongRunHighGrayLevelEmphasis,666.2053250863241
LGG_Patient1,Flair,original,LongRunLowGrayLevelEmphasis,0.0686413216831754
LGG_Patient1,Flair,original,LowGrayLevelRunEmphasis,0.01967049823567154
LGG_Patient1,Flair,original,RunEntropy,4.952351953655379
LGG_Patient1,Flair,original,RunLengthNonUniformity,8624.854274341857
LGG_Patient1,Flair,original,RunLengthNonUniformityNormalized,0.5786153876414519
LGG_Patient1,Flair,original,RunPercentage,0.693428334905848
LGG_Patient1,Flair,original,RunVariance,1.0482573793793255
LGG_Patient1,Flair,original,ShortRunEmphasis,0.7870916469858458
LGG_Patient1,Flair,original,ShortRunHighGrayLevelEmphasis,177.75175664174984
LGG_Patient1,Flair,original,ShortRunLowGrayLevelEmphasis,0.014517233879230746
LGG_Patient1,Flair,original,GrayLevelNonUniformity,73.34153846153846
LGG_Patient1,Flair,original,GrayLevelNonUniformityNormalized,0.05641656804733728
LGG_Patient1,Flair,original,GrayLevelVariance,25.24663846153846
LGG_Patient1,Flair,original,HighGrayLevelZoneEmphasis,183.25153846153847
LGG_Patient1,Flair,original,LargeAreaEmphasis,12724.656153846154
LGG_Patient1,Flair,original,LargeAreaHighGrayLevelEmphasis,2467092.162307692
LGG_Patient1,Flair,original,LargeAreaLowGrayLevelEmphasis,130.2151066221417
LGG_Patient1,Flair,original,LowGrayLevelZoneEmphasis,0.02060427973991331
LGG_Patient1,Flair,original,SizeZoneNonUniformity,320.85692307692307
LGG_Patient1,Flair,original,SizeZoneNonUniformityNormalized,0.2468130177514793
LGG_Patient1,Flair,original,SmallAreaEmphasis,0.5063357183066046
LGG_Patient1,Flair,original,SmallAreaHighGrayLevelEmphasis,85.72234743366718
LGG_Patient1,Flair,original,SmallAreaLowGrayLevelEmphasis,0.010038414995195904
LGG_Patient1,Flair,original,ZoneEntropy,6.9006014521798615
LGG_Patient1,Flair,original,ZonePercentage,0.061093096480097746
LGG_Patient1,Flair,original,ZoneVariance,12456.729620710059
LGG_Patient1,Flair,original,Busyness,3.17835962307669
LGG_Patient1,Flair,original,Coarseness,0.0007833785432089347
LGG_Patient1,Flair,original,Complexity,163.63871270362537
LGG_Patient1,Flair,original,Contrast,0.03642076261788076
LGG_Patient1,Flair,original,Strength,0.1869643874053311
LGG_Patient1,T1,original,Elongation,0.7021763612720762
LGG_Patient1,T1,original,Flatness,0.605063382099023
LGG_Patient1,T1,original,LeastAxisLength,35.28015432997122
LGG_Patient1,T1,original,MajorAxisLength,58.30819608944268
LGG_Patient1,T1,original,Maximum2DDiameterColumn,52.61178575186362
LGG_Patient1,T1,original,Maximum2DDiameterRow,47.41307836451879
LGG_Patient1,T1,original,Maximum2DDiameterSlice,55.44366510251645
LGG_Patient1,T1,original,Maximum3DDiameter,57.52390807307862
LGG_Patient1,T1,original,MeshVolume,20997.791666666668
LGG_Patient1,T1,original,MinorAxisLength,40.94263696242357
LGG_Patient1,T1,original,Sphericity,0.29407395191238317
LGG_Patient1,T1,original,SurfaceArea,12516.319718214627
LGG_Patient1,T1,original,SurfaceVolumeRatio,0.5960779074727125
LGG_Patient1,T1,original,VoxelVolume,21279.0
LGG_Patient1,T1,original,10Percentile,208.0
LGG_Patient1,T1,original,90Percentile,344.0
LGG_Patient1,T1,original,Energy,1562900613.0
LGG_Patient1,T1,original,Entropy,3.139176470187507
LGG_Patient1,T1,original,InterquartileRange,86.0
LGG_Patient1,T1,original,Kurtosis,6.058959190331042
LGG_Patient1,T1,original,Maximum,404.0
LGG_Patient1,T1,original,MeanAbsoluteDeviation,48.96923451202813
LGG_Patient1,T1,original,Mean,263.46863104469196
LGG_Patient1,T1,original,Median,261.0
LGG_Patient1,T1,original,Minimum,0.0
LGG_Patient1,T1,original,Range,404.0
LGG_Patient1,T1,original,RobustMeanAbsoluteDeviation,35.251161358170826
LGG_Patient1,T1,original,RootMeanSquared,271.01296866331364
LGG_Patient1,T1,original,Skewness,-0.996621654292225
LGG_Patient1,T1,original,TotalEnergy,1562900613.0
LGG_Patient1,T1,original,Uniformity,0.133449182895653
LGG_Patient1,T1,original,Variance,4032.309639138228
LGG_Patient1,T1,original,Autocorrelation,124.78489064771088
LGG_Patient1,T1,original,ClusterProminence,2585.972339358125
LGG_Patient1,T1,original,ClusterShade,-65.6881345873069
LGG_Patient1,T1,original,ClusterTendency,22.592303936496386
LGG_Patient1,T1,original,Contrast,1.4771431047755743
LGG_Patient1,T1,original,Correlation,0.8768313122776965
LGG_Patient1,T1,original,DifferenceAverage,0.6755764810316597
LGG_Patient1,T1,original,DifferenceEntropy,1.5413652329537153
LGG_Patient1,T1,original,DifferenceVariance,1.0030752772042997
LGG_Patient1,T1,original,Id,0.7386034650158668
LGG_Patient1,T1,original,Idm,0.7236806043268621
LGG_Patient1,T1,original,Idmn,0.9952321479947396
LGG_Patient1,T1,original,Idn,0.9644896426407681
LGG_Patient1,T1,original,Imc1,-0.40262785881758717
LGG_Patient1,T1,original,Imc2,0.9528792543324445
LGG_Patient1,T1,original,InverseVariance,0.38569398243379555
LGG_Patient1,T1,original,JointAverage,10.931852580709537
LGG_Patient1,T1,original,JointEnergy,0.058726412206747444
LGG_Patient1,T1,original,JointEntropy,4.91474362338732
LGG_Patient1,T1,original,MCC,0.9023058288277324
LGG_Patient1,T1,original,MaximumProbability,0.15667085433249703
LGG_Patient1,T1,original,SumAverage,21.863705161419073
LGG_Patient1,T1,original,SumEntropy,3.9908144576637508
LGG_Patient1,T1,original,SumSquares,6.017361760317991
LGG_Patient1,T1,original,DependenceEntropy,7.412392694818671
LGG_Patient1,T1,original,DependenceNonUniformity,985.3487945862117
LGG_Patient1,T1,original,DependenceNonUniformityNormalized,0.04630616074938727
LGG_Patient1,T1,original,DependenceVariance,40.222040590695265
LGG_Patient1,T1,original,GrayLevelNonUniformity,2839.6651628365994
LGG_Patient1,T1,original,GrayLevelVariance,6.427826685802089
LGG_Patient1,T1,original,HighGrayLevelEmphasis,128.7485784106396
LGG_Patient1,T1,original,LargeDependenceEmphasis,187.07716528032333
LGG_Patient1,T1,original,LargeDependenceHighGrayLevelEmphasis,21877.9588796466
LGG_Patient1,T1,original,LargeDependenceLowGrayLevelEmphasis,4.040550582854226
LGG_Patient1,T1,original,LowGrayLevelEmphasis,0.024051703960276515
LGG_Patient1,T1,original,SmallDependenceEmphasis,0.03174522009736826
LGG_Patient1,T1,original,SmallDependenceHighGrayLevelEmphasis,3.5333877497665473
LGG_Patient1,T1,original,SmallDependenceLowGrayLevelEmphasis,0.0009772725061991355
LGG_Patient1,T1,original,GrayLevelNonUniformity,1505.7681173306241
LGG_Patient1,T1,original,GrayLevelNonUniformityNormalized,0.12354012560581316
LGG_Patient1,T1,original,GrayLevelVariance,6.944301593266503
LGG_Patient1,T1,original,HighGrayLevelRunEmphasis,132.9491973136267
LGG_Patient1,T1,original,LongRunEmphasis,5.373661315560326
LGG_Patient1,T1,original,LongRunHighGrayLevelEmphasis,647.3580980133811
LGG_Patient1,T1,original,LongRunLowGrayLevelEmphasis,0.11449871434536299
LGG_Patient1,T1,original,LowGrayLevelRunEmphasis,0.025016851990533558
LGG_Patient1,T1,original,RunEntropy,4.848833346941754
LGG_Patient1,T1,original,RunLengthNonUniformity,5530.3043167018295
LGG_Patient1,T1,original,RunLengthNonUniformityNormalized,0.4463268348151007
LGG_Patient1,T1,original,RunPercentage,0.5723700144960542
LGG_Patient1,T1,original,RunVariance,2.1644712906962162
LGG_Patient1,T1,original,ShortRunEmphasis,0.6897583855136464
LGG_Patient1,T1,original,ShortRunHighGrayLevelEmphasis,92.66233930169818
LGG_Patient1,T1,original,ShortRunLowGrayLevelEmphasis,0.017314025953959443
LGG_Patient1,T1,original,GrayLevelNonUniformity,36.739644970414204
LGG_Patient1,T1,original,GrayLevelNonUniformityNormalized,0.0724647829791207
LGG_Patient1,T1,original,GrayLevelVariance,14.885309804745397
LGG_Patient1,T1,original,HighGrayLevelZoneEmphasis,94.71794871794872
LGG_Patient1,T1,original,LargeAreaEmphasis,56397.63510848126
LGG_Patient1,T1,original,LargeAreaHighGrayLevelEmphasis,6799288.617357002
LGG_Patient1,T1,original,LargeAreaLowGrayLevelEmphasis,681.3571141057058
LGG_Patient1,T1,original,LowGrayLevelZoneEmphasis,0.03975175484177678
LGG_Patient1,T1,original,SizeZoneNonUniformity,129.0552268244576
LGG_Patient1,T1,original,SizeZoneNonUniformityNormalized,0.25454679847033057
LGG_Patient1,T1,original,SmallAreaEmphasis,0.5179302028129716
LGG_Patient1,T1,original,SmallAreaHighGrayLevelEmphasis,43.91091147665623
LGG_Patient1,T1,original,SmallAreaLowGrayLevelEmphasis,0.02029390660872897
LGG_Patient1,T1,original,ZoneEntropy,6.311161446326166
LGG_Patient1,T1,original,ZonePercentage,0.02382630762723812
LGG_Patient1,T1,original,ZoneVariance,54636.119440262366
LGG_Patient1,T1,original,Busyness,4.873976266952037
LGG_Patient1,T1,original,Coarseness,0.0009232877286876966
LGG_Patient1,T1,original,Complexity,57.51960157411863
LGG_Patient1,T1,original,Contrast,0.020892202675239824
LGG_Patient1,T1,original,Strength,0.12532386779506766
LGG_Patient1,T1CE,original,Elongation,0.7021763612720762
LGG_Patient1,T1CE,original,Flatness,0.605063382099023
LGG_Patient1,T1CE,original,LeastAxisLength,35.28015432997122
LGG_Patient1,T1CE,original,MajorAxisLength,58.30819608944268
LGG_Patient1,T1CE,original,Maximum2DDiameterColumn,52.61178575186362
LGG_Patient1,T1CE,original,Maximum2DDiameterRow,47.41307836451879
LGG_Patient1,T1CE,original,Maximum2DDiameterSlice,55.44366510251645
LGG_Patient1,T1CE,original,Maximum3DDiameter,57.52390807307862
LGG_Patient1,T1CE,original,MeshVolume,20997.791666666668
LGG_Patient1,T1CE,original,MinorAxisLength,40.94263696242357
LGG_Patient1,T1CE,original,Sphericity,0.29407395191238317
LGG_Patient1,T1CE,original,SurfaceArea,12516.319718214627
LGG_Patient1,T1CE,original,SurfaceVolumeRatio,0.5960779074727125
LGG_Patient1,T1CE,original,VoxelVolume,21279.0
LGG_Patient1,T1CE,original,10Percentile,149.0
LGG_Patient1,T1CE,original,90Percentile,360.0
LGG_Patient1,T1CE,original,Energy,1502184398.0
LGG_Patient1,T1CE,original,Entropy,3.6605695164552343
LGG_Patient1,T1CE,original,InterquartileRange,153.0
LGG_Patient1,T1CE,original,Kurtosis,2.904679134086308
LGG_Patient1,T1CE,original,Maximum,730.0
LGG_Patient1,T1CE,original,MeanAbsoluteDeviation,77.21159612859607
LGG_Patient1,T1CE,original,Mean,250.00686122468161
LGG_Patient1,T1CE,original,Median,251.0
LGG_Patient1,T1CE,original,Minimum,0.0
LGG_Patient1,T1CE,original,Range,730.0
LGG_Patient1,T1CE,original,RobustMeanAbsoluteDeviation,61.52716491245134
LGG_Patient1,T1CE,original,RootMeanSquared,265.69661177005213
LGG_Patient1,T1CE,original,Skewness,0.006182878662195987
LGG_Patient1,T1CE,original,TotalEnergy,1502184398.0
LGG_Patient1,T1CE,original,Uniformity,0.09301491132733264
LGG_Patient1,T1CE,original,Variance,8091.258846668602
LGG_Patient1,T1CE,original,Autocorrelation,113.58251023420436
LGG_Patient1,T1CE,original,ClusterProminence,5170.898066296173
LGG_Patient1,T1CE,original,ClusterShade,51.58760460109654
LGG_Patient1,T1CE,original,ClusterTendency,45.107315569024074
LGG_Patient1,T1CE,original,Contrast,3.8590209417124237
LGG_Patient1,T1CE,original,Correlation,0.8418847521952384
LGG_Patient1,T1CE,original,DifferenceAverage,1.3118221789535611
LGG_Patient1,T1CE,original,DifferenceEntropy,2.189898678788848
LGG_Patient1,T1CE,original,DifferenceVariance,2.09479900314963
LGG_Patient1,T1CE,original,Id,0.5866652120730386
LGG_Patient1,T1CE,original,Idm,0.5439935238903579
LGG_Patient1,T1CE,original,Idmn,0.9958346829912966
LGG_Patient1,T1CE,original,Idn,0.9600297524547868
LGG_Patient1,T1CE,original,Imc1,-0.2664483978196601
LGG_Patient1,T1CE,original,Imc2,0.9170093757635627
LGG_Patient1,T1CE,original,InverseVariance,0.42309500361749286
LGG_Patient1,T1CE,original,JointAverage,10.162003084418503
LGG_Patient1,T1CE,original,JointEnergy,0.024642672082458662
LGG_Patient1,T1CE,original,JointEntropy,6.216431417560336
LGG_Patient1,T1CE,original,MCC,0.8553446357423626
LGG_Patient1,T1CE,original,MaximumProbability,0.09661293270849548
LGG_Patient1,T1CE,original,SumAverage,20.324006168837002
LGG_Patient1,T1CE,original,SumEntropy,4.526313898588578
LGG_Patient1,T1CE,original,SumSquares,12.24158412768412
LGG_Patient1,T1CE,original,DependenceEntropy,7.438531118428196
LGG_Patient1,T1CE,original,DependenceNonUniformity,1412.0597302504816
LGG_Patient1,T1CE,original,DependenceNonUniformityNormalized,0.0663593087198873
LGG_Patient1,T1CE,original,DependenceVariance,24.699062723944056
LGG_Patient1,T1CE,original,GrayLevelNonUniformity,1979.2642981343108
LGG_Patient1,T1CE,original,GrayLevelVariance,12.94289893886194
LGG_Patient1,T1CE,original,HighGrayLevelEmphasis,123.80116546830209
LGG_Patient1,T1CE,original,LargeDependenceEmphasis,83.94760092109591
LGG_Patient1,T1CE,original,LargeDependenceHighGrayLevelEmphasis,7808.101179566709
LGG_Patient1,T1CE,original,LargeDependenceLowGrayLevelEmphasis,3.617963380881798
LGG_Patient1,T1CE,original,LowGrayLevelEmphasis,0.027172772619700213
LGG_Patient1,T1CE,original,SmallDependenceEmphasis,0.09006094205694096
LGG_Patient1,T1CE,original,SmallDependenceHighGrayLevelEmphasis,13.708834911454284
LGG_Patient1,T1CE,original,SmallDependenceLowGrayLevelEmphasis,0.0014441743600212688
LGG_Patient1,T1CE,original,GrayLevelNonUniformity,1364.284438056035
LGG_Patient1,T1CE,original,GrayLevelNonUniformityNormalized,0.0863522388684044
LGG_Patient1,T1CE,original,GrayLevelVariance,12.572243853945748
LGG_Patient1,T1CE,original,HighGrayLevelRunEmphasis,130.1553061423172
LGG_Patient1,T1CE,original,LongRunEmphasis,2.491354028646258
LGG_Patient1,T1CE,original,LongRunHighGrayLevelEmphasis,278.83760873943334
LGG_Patient1,T1CE,original,LongRunLowGrayLevelEmphasis,0.08223616461756321
LGG_Patient1,T1CE,original,LowGrayLevelRunEmphasis,0.023675816905473393
LGG_Patient1,T1CE,original,RunEntropy,4.757396651687208
LGG_Patient1,T1CE,original,RunLengthNonUniformity,9904.332923701228
LGG_Patient1,T1CE,original,RunLengthNonUniformityNormalized,0.6239354704536303
LGG_Patient1,T1CE,original,RunPercentage,0.7424112613736187
LGG_Patient1,T1CE,original,RunVariance,0.6548728696395403
LGG_Patient1,T1CE,original,ShortRunEmphasis,0.8171371986569516
LGG_Patient1,T1CE,original,ShortRunHighGrayLevelEmphasis,109.54110818998704
LGG_Patient1,T1CE,original,ShortRunLowGrayLevelEmphasis,0.017415512141028724
LGG_Patient1,T1CE,original,GrayLevelNonUniformity,130.20636725412166
LGG_Patient1,T1CE,original,GrayLevelNonUniformityNormalized,0.07402294897903448
LGG_Patient1,T1CE,original,GrayLevelVariance,17.63546591055632
LGG_Patient1,T1CE,original,HighGrayLevelZoneEmphasis,159.2035247299602
LGG_Patient1,T1CE,original,LargeAreaEmphasis,8102.870380898237
LGG_Patient1,T1CE,original,LargeAreaHighGrayLevelEmphasis,740446.6429789653
LGG_Patient1,T1CE,original,LargeAreaLowGrayLevelEmphasis,176.3608461836992
LGG_Patient1,T1CE,original,LowGrayLevelZoneEmphasis,0.016747576246177995
LGG_Patient1,T1CE,original,SizeZoneNonUniformity,547.2171688459351
LGG_Patient1,T1CE,original,SizeZoneNonUniformityNormalized,0.31109560480155496
LGG_Patient1,T1CE,original,SmallAreaEmphasis,0.5780025077569316
LGG_Patient1,T1CE,original,SmallAreaHighGrayLevelEmphasis,96.03138999746166
LGG_Patient1,T1CE,original,SmallAreaLowGrayLevelEmphasis,0.008598866465591163
LGG_Patient1,T1CE,original,ZoneEntropy,6.498899219221036
LGG_Patient1,T1CE,original,ZonePercentage,0.08266365900653226
LGG_Patient1,T1CE,original,ZoneVariance,7956.527786441273
LGG_Patient1,T1CE,original,Busyness,3.5917465051262134
LGG_Patient1,T1CE,original,Coarseness,0.0006821098362817982
LGG_Patient1,T1CE,original,Complexity,347.9975536766188
LGG_Patient1,T1CE,original,Contrast,0.026674758289355963
LGG_Patient1,T1CE,original,Strength,0.3395654863434834
LGG_Patient1,T2,original,Elongation,0.7021763612720762
LGG_Patient1,T2,original,Flatness,0.605063382099023
LGG_Patient1,T2,original,LeastAxisLength,35.28015432997122
LGG_Patient1,T2,original,MajorAxisLength,58.30819608944268
LGG_Patient1,T2,original,Maximum2DDiameterColumn,52.61178575186362
LGG_Patient1,T2,original,Maximum2DDiameterRow,47.41307836451879
LGG_Patient1,T2,original,Maximum2DDiameterSlice,55.44366510251645
LGG_Patient1,T2,original,Maximum3DDiameter,57.52390807307862
LGG_Patient1,T2,original,MeshVolume,20997.791666666668
LGG_Patient1,T2,original,MinorAxisLength,40.94263696242357
LGG_Patient1,T2,original,Sphericity,0.29407395191238317
LGG_Patient1,T2,original,SurfaceArea,12516.319718214627
LGG_Patient1,T2,original,SurfaceVolumeRatio,0.5960779074727125
LGG_Patient1,T2,original,VoxelVolume,21279.0
LGG_Patient1,T2,original,10Percentile,472.0
LGG_Patient1,T2,original,90Percentile,963.0
LGG_Patient1,T2,original,Energy,12310391509.0
LGG_Patient1,T2,original,Entropy,4.719000584399606
LGG_Patient1,T2,original,InterquartileRange,313.0
LGG_Patient1,T2,original,Kurtosis,3.973459225019219
LGG_Patient1,T2,original,Maximum,1049.0
LGG_Patient1,T2,original,MeanAbsoluteDeviation,164.35889239097497
LGG_Patient1,T2,original,Mean,733.5153437661544
LGG_Patient1,T2,original,Median,759.0
LGG_Patient1,T2,original,Minimum,0.0
LGG_Patient1,T2,original,Range,1049.0
LGG_Patient1,T2,original,RobustMeanAbsoluteDeviation,125.01827671219452
LGG_Patient1,T2,original,RootMeanSquared,760.6070127344713
LGG_Patient1,T2,original,Skewness,-0.8981966259777621
LGG_Patient1,T2,original,TotalEnergy,12310391509.0
LGG_Patient1,T2,original,Uniformity,0.04301398828440211
LGG_Patient1,T2,original,Variance,40478.268280476535
LGG_Patient1,T2,original,Autocorrelation,997.5993058375805
LGG_Patient1,T2,original,ClusterProminence,207992.33912496315
LGG_Patient1,T2,original,ClusterShade,-3245.965618065886
LGG_Patient1,T2,original,ClusterTendency,235.31080925388272
LGG_Patient1,T2,original,Contrast,15.684669123789885
LGG_Patient1,T2,original,Correlation,0.8747538490000383
LGG_Patient1,T2,original,DifferenceAverage,2.304502158492048
LGG_Patient1,T2,original,DifferenceEntropy,2.8200886413032173
LGG_Patient1,T2,original,DifferenceVariance,10.140862733243685
LGG_Patient1,T2,original,Id,0.4992892786551206
LGG_Patient1,T2,original,Idm,0.4393822469010607
LGG_Patient1,T2,original,Idmn,0.9921338837592109
LGG_Patient1,T2,original,Idn,0.9520342139009775
LGG_Patient1,T2,original,Imc1,-0.29916301173535403
LGG_Patient1,T2,original,Imc2,0.9629973850907828
LGG_Patient1,T2,original,InverseVariance,0.35381349043857807
LGG_Patient1,T2,original,JointAverage,30.702632739486685
LGG_Patient1,T2,original,JointEnergy,0.009122082830040783
LGG_Patient1,T2,original,JointEntropy,7.903512671705946
LGG_Patient1,T2,original,MCC,0.8997478866184472
LGG_Patient1,T2,original,MaximumProbability,0.050387828683285917
LGG_Patient1,T2,original,SumAverage,61.40526547897337
LGG_Patient1,T2,original,SumEntropy,5.625660957464559
LGG_Patient1,T2,original,SumSquares,62.74886959441813
LGG_Patient1,T2,original,DependenceEntropy,8.091107890171928
LGG_Patient1,T2,original,DependenceNonUniformity,1970.4178297852343
LGG_Patient1,T2,original,DependenceNonUniformityNormalized,0.09259917429321088
LGG_Patient1,T2,original,DependenceVariance,24.584150237369336
LGG_Patient1,T2,original,GrayLevelNonUniformity,915.2946567037925
LGG_Patient1,T2,original,GrayLevelVariance,64.49822190835891
LGG_Patient1,T2,original,HighGrayLevelEmphasis,956.6428873537291
LGG_Patient1,T2,original,LargeDependenceEmphasis,62.50448799285681
LGG_Patient1,T2,original,LargeDependenceHighGrayLevelEmphasis,78553.88871657502
LGG_Patient1,T2,original,LargeDependenceLowGrayLevelEmphasis,1.9336023991777342
LGG_Patient1,T2,original,LowGrayLevelEmphasis,0.014590464390733816
LGG_Patient1,T2,original,SmallDependenceEmphasis,0.13634421627444987
LGG_Patient1,T2,original,SmallDependenceHighGrayLevelEmphasis,103.30361350768776
LGG_Patient1,T2,original,SmallDependenceLowGrayLevelEmphasis,0.0008160279537260682
LGG_Patient1,T2,original,GrayLevelNonUniformity,692.156156800902
LGG_Patient1,T2,original,GrayLevelNonUniformityNormalized,0.040578793525874055
LGG_Patient1,T2,original,GrayLevelVariance,58.630207741576136
LGG_Patient1,T2,original,HighGrayLevelRunEmphasis,910.5793091757164
LGG_Patient1,T2,original,LongRunEmphasis,2.143869486368071
LGG_Patient1,T2,original,LongRunHighGrayLevelEmphasis,2253.37821993513
LGG_Patient1,T2,original,LongRunLowGrayLevelEmphasis,0.041107215969185824
LGG_Patient1,T2,original,LowGrayLevelRunEmphasis,0.011641786171347349
LGG_Patient1,T2,original,RunEntropy,5.523158211401437
LGG_Patient1,T2,original,RunLengthNonUniformity,12485.984077508492
LGG_Patient1,T2,original,RunLengthNonUniformityNormalized,0.7282645304857323
LGG_Patient1,T2,original,RunPercentage,0.8016173403174671
LGG_Patient1,T2,original,RunVariance,0.5645440672735044
LGG_Patient1,T2,original,ShortRunEmphasis,0.8754393821496134
LGG_Patient1,T2,original,ShortRunHighGrayLevelEmphasis,774.4103557471509
LGG_Patient1,T2,original,ShortRunLowGrayLevelEmphasis,0.008425095960949137
LGG_Patient1,T2,original,GrayLevelNonUniformity,128.89282033665407
